"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","HUR","WOMEN","PC_LF","Q","2007-Q1",8.352059,
"ISR","HUR","WOMEN","PC_LF","Q","2007-Q2",8.25683,
"ISR","HUR","WOMEN","PC_LF","Q","2007-Q3",7.658835,
"ISR","HUR","WOMEN","PC_LF","Q","2007-Q4",7.206964,
"ISR","HUR","WOMEN","PC_LF","Q","2008-Q1",6.674542,
"ISR","HUR","WOMEN","PC_LF","Q","2008-Q2",6.37338,
"ISR","HUR","WOMEN","PC_LF","Q","2008-Q3",6.444757,
"ISR","HUR","WOMEN","PC_LF","Q","2008-Q4",6.711328,
"ISR","HUR","WOMEN","PC_LF","Q","2009-Q1",7.885586,
"ISR","HUR","WOMEN","PC_LF","Q","2009-Q2",8.011743,
"ISR","HUR","WOMEN","PC_LF","Q","2009-Q3",7.579809,
"ISR","HUR","WOMEN","PC_LF","Q","2009-Q4",6.873067,
"ISR","HUR","WOMEN","PC_LF","Q","2010-Q1",6.621851,
"ISR","HUR","WOMEN","PC_LF","Q","2010-Q2",6.370586,
"ISR","HUR","WOMEN","PC_LF","Q","2010-Q3",6.505607,
"ISR","HUR","WOMEN","PC_LF","Q","2010-Q4",6.309573,
"ISR","HUR","WOMEN","PC_LF","Q","2011-Q1",5.667084,
"ISR","HUR","WOMEN","PC_LF","Q","2011-Q2",5.387681,
"ISR","HUR","WOMEN","PC_LF","Q","2011-Q3",5.7,
"ISR","HUR","WOMEN","PC_LF","Q","2011-Q4",5.7,"B"
"ISR","HUR","WOMEN","PC_LF","Q","2012-Q1",7.553789,
"ISR","HUR","WOMEN","PC_LF","Q","2012-Q2",7.077354,
"ISR","HUR","WOMEN","PC_LF","Q","2012-Q3",6.680466,
"ISR","HUR","WOMEN","PC_LF","Q","2012-Q4",6.679492,
"ISR","HUR","WOMEN","PC_LF","Q","2013-Q1",6.843711,
"ISR","HUR","WOMEN","PC_LF","Q","2013-Q2",6.435661,
"ISR","HUR","WOMEN","PC_LF","Q","2013-Q3",5.9181,
"ISR","HUR","WOMEN","PC_LF","Q","2013-Q4",5.774557,
"ISR","HUR","WOMEN","PC_LF","Q","2014-Q1",5.74121,
"ISR","HUR","WOMEN","PC_LF","Q","2014-Q2",6.051042,
"ISR","HUR","WOMEN","PC_LF","Q","2014-Q3",6.046406,
"ISR","HUR","WOMEN","PC_LF","Q","2014-Q4",5.562726,
"ISR","HUR","WOMEN","PC_LF","Q","2015-Q1",5.528612,
"ISR","HUR","WOMEN","PC_LF","Q","2015-Q2",5.189639,
"ISR","HUR","WOMEN","PC_LF","Q","2015-Q3",5.362662,
"ISR","HUR","WOMEN","PC_LF","Q","2015-Q4",5.528099,
"ISR","HUR","WOMEN","PC_LF","Q","2016-Q1",5.45411,
"ISR","HUR","WOMEN","PC_LF","Q","2016-Q2",4.972896,
"ISR","HUR","WOMEN","PC_LF","Q","2016-Q3",4.863739,
"ISR","HUR","WOMEN","PC_LF","Q","2016-Q4",4.626323,
"ISR","HUR","WOMEN","PC_LF","Q","2017-Q1",4.549315,
"ISR","HUR","WOMEN","PC_LF","Q","2017-Q2",4.441326,
"ISR","HUR","WOMEN","PC_LF","Q","2017-Q3",4.061285,
"ISR","HUR","WOMEN","PC_LF","Q","2017-Q4",4.142591,
"ISR","HUR","WOMEN","PC_LF","Q","2018-Q1",3.707218,
"ISR","HUR","WOMEN","PC_LF","Q","2018-Q2",3.915554,
"ISR","HUR","WOMEN","PC_LF","Q","2018-Q3",4.039153,
"ISR","HUR","WOMEN","PC_LF","Q","2018-Q4",4.161444,
"ISR","HUR","WOMEN","PC_LF","Q","2019-Q1",4.131402,
"ISR","HUR","WOMEN","PC_LF","Q","2019-Q2",3.988503,
"ISR","HUR","WOMEN","PC_LF","Q","2019-Q3",3.937877,
"ISR","HUR","WOMEN","PC_LF","Q","2019-Q4",3.826169,
"ISR","HUR","WOMEN","PC_LF","Q","2020-Q1",3.569753,
"ISR","HUR","WOMEN","PC_LF","Q","2020-Q2",3.703347,
"ISR","HUR","WOMEN","PC_LF","Q","2020-Q3",4.480058,
"ISR","HUR","WOMEN","PC_LF","Q","2020-Q4",4.553477,
"ISR","HUR","WOMEN","PC_LF","Q","2021-Q1",4.87318,
"ISR","HUR","WOMEN","PC_LF","Q","2021-Q2",5.386585,
"ISR","HUR","WOMEN","PC_LF","Q","2021-Q3",4.946307,
"ISR","HUR","WOMEN","PC_LF","Q","2021-Q4",4.309073,
"ISR","HUR","WOMEN","PC_LF","Q","2022-Q1",3.966595,
"ISR","HUR","WOMEN","PC_LF","Q","2022-Q2",3.355272,
"ISR","HUR","WOMEN","PC_LF","Q","2022-Q3",3.411101,
"ISR","HUR","WOMEN","PC_LF","Q","2022-Q4",3.965491,
"ISR","HUR","WOMEN","PC_LF","Q","2023-Q1",3.74087,
"ISR","HUR","WOMEN","PC_LF","A","1995",8.585332,
"ISR","HUR","WOMEN","PC_LF","A","1996",7.798814,
"ISR","HUR","WOMEN","PC_LF","A","1997",8.772743,
"ISR","HUR","WOMEN","PC_LF","A","1998",9.195309,
"ISR","HUR","WOMEN","PC_LF","A","1999",9.389211,
"ISR","HUR","WOMEN","PC_LF","A","2000",9.175968,
"ISR","HUR","WOMEN","PC_LF","A","2001",9.886624,
"ISR","HUR","WOMEN","PC_LF","A","2002",10.58544,
"ISR","HUR","WOMEN","PC_LF","A","2003",11.31172,
"ISR","HUR","WOMEN","PC_LF","A","2004",11.36946,
"ISR","HUR","WOMEN","PC_LF","A","2005",9.526857,
"ISR","HUR","WOMEN","PC_LF","A","2006",8.990445,
"ISR","HUR","WOMEN","PC_LF","A","2007",7.944839,
"ISR","HUR","WOMEN","PC_LF","A","2008",6.503122,
"ISR","HUR","WOMEN","PC_LF","A","2009",7.538583,
"ISR","HUR","WOMEN","PC_LF","A","2010",6.493265,
"ISR","HUR","WOMEN","PC_LF","A","2011",5.618898,"B"
"ISR","HUR","WOMEN","PC_LF","A","2012",6.958333,
"ISR","HUR","WOMEN","PC_LF","A","2013",6.258333,
"ISR","HUR","WOMEN","PC_LF","A","2014",5.916667,
"ISR","HUR","WOMEN","PC_LF","A","2015",5.391667,
"ISR","HUR","WOMEN","PC_LF","A","2016",4.933333,
"ISR","HUR","WOMEN","PC_LF","A","2017",4.316667,
"ISR","HUR","WOMEN","PC_LF","A","2018",3.958333,
"ISR","HUR","WOMEN","PC_LF","A","2019",3.908333,
"ISR","HUR","WOMEN","PC_LF","A","2020",4.116667,
"ISR","HUR","WOMEN","PC_LF","A","2021",4.866667,
"ISR","HUR","WOMEN","PC_LF","A","2022",3.641667,
"SVK","HUR","WOMEN","PC_LF","Q","1998-Q1",12.83333,
"SVK","HUR","WOMEN","PC_LF","Q","1998-Q2",12.93333,
"SVK","HUR","WOMEN","PC_LF","Q","1998-Q3",13.5,
"SVK","HUR","WOMEN","PC_LF","Q","1998-Q4",13.96667,
"SVK","HUR","WOMEN","PC_LF","Q","1999-Q1",15.36667,
"SVK","HUR","WOMEN","PC_LF","Q","1999-Q2",16.23333,
"SVK","HUR","WOMEN","PC_LF","Q","1999-Q3",16.9,
"SVK","HUR","WOMEN","PC_LF","Q","1999-Q4",17.8,
"SVK","HUR","WOMEN","PC_LF","Q","2000-Q1",17.93333,
"SVK","HUR","WOMEN","PC_LF","Q","2000-Q2",18.86667,
"SVK","HUR","WOMEN","PC_LF","Q","2000-Q3",19.26667,
"SVK","HUR","WOMEN","PC_LF","Q","2000-Q4",18.86667,
"SVK","HUR","WOMEN","PC_LF","Q","2001-Q1",18.66667,
"SVK","HUR","WOMEN","PC_LF","Q","2001-Q2",18.76667,
"SVK","HUR","WOMEN","PC_LF","Q","2001-Q3",19.03333,
"SVK","HUR","WOMEN","PC_LF","Q","2001-Q4",19.1,
"SVK","HUR","WOMEN","PC_LF","Q","2002-Q1",19.23333,
"SVK","HUR","WOMEN","PC_LF","Q","2002-Q2",19,
"SVK","HUR","WOMEN","PC_LF","Q","2002-Q3",18.7,
"SVK","HUR","WOMEN","PC_LF","Q","2002-Q4",18.6,
"SVK","HUR","WOMEN","PC_LF","Q","2003-Q1",17.83333,
"SVK","HUR","WOMEN","PC_LF","Q","2003-Q2",17.53333,
"SVK","HUR","WOMEN","PC_LF","Q","2003-Q3",17.93333,
"SVK","HUR","WOMEN","PC_LF","Q","2003-Q4",18.36667,
"SVK","HUR","WOMEN","PC_LF","Q","2004-Q1",19.53333,
"SVK","HUR","WOMEN","PC_LF","Q","2004-Q2",19.86667,
"SVK","HUR","WOMEN","PC_LF","Q","2004-Q3",19.23333,
"SVK","HUR","WOMEN","PC_LF","Q","2004-Q4",18.7,
"SVK","HUR","WOMEN","PC_LF","Q","2005-Q1",18.06667,
"SVK","HUR","WOMEN","PC_LF","Q","2005-Q2",17.4,
"SVK","HUR","WOMEN","PC_LF","Q","2005-Q3",17.13333,
"SVK","HUR","WOMEN","PC_LF","Q","2005-Q4",16.86667,
"SVK","HUR","WOMEN","PC_LF","Q","2006-Q1",16.03333,
"SVK","HUR","WOMEN","PC_LF","Q","2006-Q2",15.26667,
"SVK","HUR","WOMEN","PC_LF","Q","2006-Q3",14.26667,
"SVK","HUR","WOMEN","PC_LF","Q","2006-Q4",13.66667,
"SVK","HUR","WOMEN","PC_LF","Q","2007-Q1",12.73333,
"SVK","HUR","WOMEN","PC_LF","Q","2007-Q2",12.9,
"SVK","HUR","WOMEN","PC_LF","Q","2007-Q3",13.03333,
"SVK","HUR","WOMEN","PC_LF","Q","2007-Q4",12.36667,
"SVK","HUR","WOMEN","PC_LF","Q","2008-Q1",12,
"SVK","HUR","WOMEN","PC_LF","Q","2008-Q2",11.46667,
"SVK","HUR","WOMEN","PC_LF","Q","2008-Q3",10.46667,
"SVK","HUR","WOMEN","PC_LF","Q","2008-Q4",10.1,"B"
"SVK","HUR","WOMEN","PC_LF","Q","2009-Q1",11.53333,
"SVK","HUR","WOMEN","PC_LF","Q","2009-Q2",12.76667,
"SVK","HUR","WOMEN","PC_LF","Q","2009-Q3",13.56667,
"SVK","HUR","WOMEN","PC_LF","Q","2009-Q4",14.43333,
"SVK","HUR","WOMEN","PC_LF","Q","2010-Q1",15.46667,
"SVK","HUR","WOMEN","PC_LF","Q","2010-Q2",15.3,
"SVK","HUR","WOMEN","PC_LF","Q","2010-Q3",14.63333,
"SVK","HUR","WOMEN","PC_LF","Q","2010-Q4",14.13333,
"SVK","HUR","WOMEN","PC_LF","Q","2011-Q1",13.96667,
"SVK","HUR","WOMEN","PC_LF","Q","2011-Q2",13.46667,
"SVK","HUR","WOMEN","PC_LF","Q","2011-Q3",13.63333,
"SVK","HUR","WOMEN","PC_LF","Q","2011-Q4",14.3,
"SVK","HUR","WOMEN","PC_LF","Q","2012-Q1",14.43333,
"SVK","HUR","WOMEN","PC_LF","Q","2012-Q2",14.53333,
"SVK","HUR","WOMEN","PC_LF","Q","2012-Q3",14.73333,
"SVK","HUR","WOMEN","PC_LF","Q","2012-Q4",14.93333,
"SVK","HUR","WOMEN","PC_LF","Q","2013-Q1",15.06667,
"SVK","HUR","WOMEN","PC_LF","Q","2013-Q2",14.9,
"SVK","HUR","WOMEN","PC_LF","Q","2013-Q3",14.63333,
"SVK","HUR","WOMEN","PC_LF","Q","2013-Q4",14.03333,
"SVK","HUR","WOMEN","PC_LF","Q","2014-Q1",14,
"SVK","HUR","WOMEN","PC_LF","Q","2014-Q2",13.9,
"SVK","HUR","WOMEN","PC_LF","Q","2014-Q3",13.66667,
"SVK","HUR","WOMEN","PC_LF","Q","2014-Q4",13.43333,
"SVK","HUR","WOMEN","PC_LF","Q","2015-Q1",13.46667,
"SVK","HUR","WOMEN","PC_LF","Q","2015-Q2",13.06667,
"SVK","HUR","WOMEN","PC_LF","Q","2015-Q3",12.86667,
"SVK","HUR","WOMEN","PC_LF","Q","2015-Q4",12.56667,
"SVK","HUR","WOMEN","PC_LF","Q","2016-Q1",11.8,
"SVK","HUR","WOMEN","PC_LF","Q","2016-Q2",11.36667,
"SVK","HUR","WOMEN","PC_LF","Q","2016-Q3",10.56667,
"SVK","HUR","WOMEN","PC_LF","Q","2016-Q4",9.7,
"SVK","HUR","WOMEN","PC_LF","Q","2017-Q1",8.933333,
"SVK","HUR","WOMEN","PC_LF","Q","2017-Q2",8.6,
"SVK","HUR","WOMEN","PC_LF","Q","2017-Q3",8.133333,
"SVK","HUR","WOMEN","PC_LF","Q","2017-Q4",8.266666,
"SVK","HUR","WOMEN","PC_LF","Q","2018-Q1",7.533333,
"SVK","HUR","WOMEN","PC_LF","Q","2018-Q2",7.4,
"SVK","HUR","WOMEN","PC_LF","Q","2018-Q3",6.766667,
"SVK","HUR","WOMEN","PC_LF","Q","2018-Q4",6.633333,
"SVK","HUR","WOMEN","PC_LF","Q","2019-Q1",6.133333,
"SVK","HUR","WOMEN","PC_LF","Q","2019-Q2",5.933333,
"SVK","HUR","WOMEN","PC_LF","Q","2019-Q3",6.033333,
"SVK","HUR","WOMEN","PC_LF","Q","2019-Q4",5.933333,
"SVK","HUR","WOMEN","PC_LF","Q","2020-Q1",6.333333,
"SVK","HUR","WOMEN","PC_LF","Q","2020-Q2",6.833333,
"SVK","HUR","WOMEN","PC_LF","Q","2020-Q3",7.6,
"SVK","HUR","WOMEN","PC_LF","Q","2020-Q4",7.666667,
"SVK","HUR","WOMEN","PC_LF","Q","2021-Q1",7.733333,
"SVK","HUR","WOMEN","PC_LF","Q","2021-Q2",7.133333,
"SVK","HUR","WOMEN","PC_LF","Q","2021-Q3",6.8,
"SVK","HUR","WOMEN","PC_LF","Q","2021-Q4",6.366667,
"SVK","HUR","WOMEN","PC_LF","Q","2022-Q1",6.433333,
"SVK","HUR","WOMEN","PC_LF","Q","2022-Q2",6.5,
"SVK","HUR","WOMEN","PC_LF","Q","2022-Q3",6.4,
"SVK","HUR","WOMEN","PC_LF","Q","2022-Q4",6.233333,
"SVK","HUR","WOMEN","PC_LF","Q","2023-Q1",6.1,
"LVA","HUR","MEN","PC_LF","Q","1998-Q2",15.2,
"LVA","HUR","MEN","PC_LF","Q","1998-Q3",14.5,
"LVA","HUR","MEN","PC_LF","Q","1998-Q4",13.66667,
"LVA","HUR","MEN","PC_LF","Q","1999-Q1",13.93333,
"LVA","HUR","MEN","PC_LF","Q","1999-Q2",14.03333,
"LVA","HUR","MEN","PC_LF","Q","1999-Q3",14.8,
"LVA","HUR","MEN","PC_LF","Q","1999-Q4",15.46667,
"LVA","HUR","MEN","PC_LF","Q","2000-Q1",15.23333,
"LVA","HUR","MEN","PC_LF","Q","2000-Q2",15.03333,
"LVA","HUR","MEN","PC_LF","Q","2000-Q3",15.36667,
"LVA","HUR","MEN","PC_LF","Q","2000-Q4",15.63333,
"LVA","HUR","MEN","PC_LF","Q","2001-Q1",14.96667,
"LVA","HUR","MEN","PC_LF","Q","2001-Q2",14.33333,
"LVA","HUR","MEN","PC_LF","Q","2001-Q3",14.23333,
"LVA","HUR","MEN","PC_LF","Q","2001-Q4",14.86667,
"LVA","HUR","MEN","PC_LF","Q","2002-Q1",13.1,
"LVA","HUR","MEN","PC_LF","Q","2002-Q2",14.3,
"LVA","HUR","MEN","PC_LF","Q","2002-Q3",11.66667,
"LVA","HUR","MEN","PC_LF","Q","2002-Q4",13.7,
"LVA","HUR","MEN","PC_LF","Q","2003-Q1",11.3,
"LVA","HUR","MEN","PC_LF","Q","2003-Q2",11.63333,
"LVA","HUR","MEN","PC_LF","Q","2003-Q3",12.86667,
"LVA","HUR","MEN","PC_LF","Q","2003-Q4",10.6,
"LVA","HUR","MEN","PC_LF","Q","2004-Q1",11.76667,
"LVA","HUR","MEN","PC_LF","Q","2004-Q2",10.73333,
"LVA","HUR","MEN","PC_LF","Q","2004-Q3",11.83333,
"LVA","HUR","MEN","PC_LF","Q","2004-Q4",11.8,
"LVA","HUR","MEN","PC_LF","Q","2005-Q1",10.36667,
"LVA","HUR","MEN","PC_LF","Q","2005-Q2",10.53333,
"LVA","HUR","MEN","PC_LF","Q","2005-Q3",10.13333,
"LVA","HUR","MEN","PC_LF","Q","2005-Q4",9.3,
"LVA","HUR","MEN","PC_LF","Q","2006-Q1",8.033334,
"LVA","HUR","MEN","PC_LF","Q","2006-Q2",7.6,
"LVA","HUR","MEN","PC_LF","Q","2006-Q3",6.833333,
"LVA","HUR","MEN","PC_LF","Q","2006-Q4",6.7,
"LVA","HUR","MEN","PC_LF","Q","2007-Q1",7.7,
"LVA","HUR","MEN","PC_LF","Q","2007-Q2",6.3,
"LVA","HUR","MEN","PC_LF","Q","2007-Q3",6.2,
"LVA","HUR","MEN","PC_LF","Q","2007-Q4",5.766667,
"LVA","HUR","MEN","PC_LF","Q","2008-Q1",7.033333,
"LVA","HUR","MEN","PC_LF","Q","2008-Q2",6.3,
"LVA","HUR","MEN","PC_LF","Q","2008-Q3",8.233334,
"LVA","HUR","MEN","PC_LF","Q","2008-Q4",12.3,
"LVA","HUR","MEN","PC_LF","Q","2009-Q1",16.8,
"LVA","HUR","MEN","PC_LF","Q","2009-Q2",20,
"LVA","HUR","MEN","PC_LF","Q","2009-Q3",22.8,
"LVA","HUR","MEN","PC_LF","Q","2009-Q4",24.6,
"LVA","HUR","MEN","PC_LF","Q","2010-Q1",25.9,
"LVA","HUR","MEN","PC_LF","Q","2010-Q2",23,
"LVA","HUR","MEN","PC_LF","Q","2010-Q3",21.76667,
"LVA","HUR","MEN","PC_LF","Q","2010-Q4",20.2,
"LVA","HUR","MEN","PC_LF","Q","2011-Q1",19.4,
"LVA","HUR","MEN","PC_LF","Q","2011-Q2",19.43333,
"LVA","HUR","MEN","PC_LF","Q","2011-Q3",17.73333,
"LVA","HUR","MEN","PC_LF","Q","2011-Q4",17.83333,
"LVA","HUR","MEN","PC_LF","Q","2012-Q1",16.93333,
"LVA","HUR","MEN","PC_LF","Q","2012-Q2",16.7,
"LVA","HUR","MEN","PC_LF","Q","2012-Q3",14.6,
"LVA","HUR","MEN","PC_LF","Q","2012-Q4",16.2,
"LVA","HUR","MEN","PC_LF","Q","2013-Q1",13.96667,
"LVA","HUR","MEN","PC_LF","Q","2013-Q2",11.66667,
"LVA","HUR","MEN","PC_LF","Q","2013-Q3",12.43333,
"LVA","HUR","MEN","PC_LF","Q","2013-Q4",12.3,
"LVA","HUR","MEN","PC_LF","Q","2014-Q1",13.13333,
"LVA","HUR","MEN","PC_LF","Q","2014-Q2",11.8,
"LVA","HUR","MEN","PC_LF","Q","2014-Q3",11.46667,
"LVA","HUR","MEN","PC_LF","Q","2014-Q4",10.83333,
"LVA","HUR","MEN","PC_LF","Q","2015-Q1",10.43333,
"LVA","HUR","MEN","PC_LF","Q","2015-Q2",11.03333,
"LVA","HUR","MEN","PC_LF","Q","2015-Q3",11.56667,
"LVA","HUR","MEN","PC_LF","Q","2015-Q4",11.43333,
"LVA","HUR","MEN","PC_LF","Q","2016-Q1",10.6,
"LVA","HUR","MEN","PC_LF","Q","2016-Q2",10.2,
"LVA","HUR","MEN","PC_LF","Q","2016-Q3",11.63333,
"LVA","HUR","MEN","PC_LF","Q","2016-Q4",11.13333,
"LVA","HUR","MEN","PC_LF","Q","2017-Q1",10.16667,
"LVA","HUR","MEN","PC_LF","Q","2017-Q2",10,
"LVA","HUR","MEN","PC_LF","Q","2017-Q3",9.533334,
"LVA","HUR","MEN","PC_LF","Q","2017-Q4",9.3,
"LVA","HUR","MEN","PC_LF","Q","2018-Q1",8.633333,
"LVA","HUR","MEN","PC_LF","Q","2018-Q2",8.933333,
"LVA","HUR","MEN","PC_LF","Q","2018-Q3",8.333333,
"LVA","HUR","MEN","PC_LF","Q","2018-Q4",7.766667,
"LVA","HUR","MEN","PC_LF","Q","2019-Q1",7.533333,
"LVA","HUR","MEN","PC_LF","Q","2019-Q2",7.666667,
"LVA","HUR","MEN","PC_LF","Q","2019-Q3",6.9,
"LVA","HUR","MEN","PC_LF","Q","2019-Q4",6.6,
"LVA","HUR","MEN","PC_LF","Q","2020-Q1",8.433333,
"LVA","HUR","MEN","PC_LF","Q","2020-Q2",9.833333,
"LVA","HUR","MEN","PC_LF","Q","2020-Q3",9.5,
"LVA","HUR","MEN","PC_LF","Q","2020-Q4",8.733334,
"LVA","HUR","MEN","PC_LF","Q","2021-Q1",8.3,
"LVA","HUR","MEN","PC_LF","Q","2021-Q2",8.933333,
"LVA","HUR","MEN","PC_LF","Q","2021-Q3",8.833333,
"LVA","HUR","MEN","PC_LF","Q","2021-Q4",7.866667,
"LVA","HUR","MEN","PC_LF","Q","2022-Q1",8.033334,
"LVA","HUR","MEN","PC_LF","Q","2022-Q2",8.166667,
"LVA","HUR","MEN","PC_LF","Q","2022-Q3",7.733333,
"LVA","HUR","MEN","PC_LF","Q","2022-Q4",8.666667,
"LVA","HUR","MEN","PC_LF","Q","2023-Q1",7.1,
"JPN","HUR","MEN","PC_LF","M","1953-01",1.9,
"JPN","HUR","MEN","PC_LF","M","1953-02",1.9,
"JPN","HUR","MEN","PC_LF","M","1953-03",1.9,
"JPN","HUR","MEN","PC_LF","M","1953-04",2,
"JPN","HUR","MEN","PC_LF","M","1953-05",2.1,
"JPN","HUR","MEN","PC_LF","M","1953-06",2,
"JPN","HUR","MEN","PC_LF","M","1953-07",1.8,
"JPN","HUR","MEN","PC_LF","M","1953-08",1.8,
"JPN","HUR","MEN","PC_LF","M","1953-09",1.7,
"JPN","HUR","MEN","PC_LF","M","1953-10",1.8,
"JPN","HUR","MEN","PC_LF","M","1953-11",1.8,
"JPN","HUR","MEN","PC_LF","M","1953-12",1.6,
"JPN","HUR","MEN","PC_LF","M","1954-01",1.7,
"JPN","HUR","MEN","PC_LF","M","1954-02",1.9,
"JPN","HUR","MEN","PC_LF","M","1954-03",2,
"JPN","HUR","MEN","PC_LF","M","1954-04",2,
"JPN","HUR","MEN","PC_LF","M","1954-05",2.4,
"JPN","HUR","MEN","PC_LF","M","1954-06",2.4,
"JPN","HUR","MEN","PC_LF","M","1954-07",2.6,
"JPN","HUR","MEN","PC_LF","M","1954-08",2.8,
"JPN","HUR","MEN","PC_LF","M","1954-09",2.6,
"JPN","HUR","MEN","PC_LF","M","1954-10",2.6,
"JPN","HUR","MEN","PC_LF","M","1954-11",2.7,
"JPN","HUR","MEN","PC_LF","M","1954-12",2.8,
"JPN","HUR","MEN","PC_LF","M","1955-01",2.7,
"JPN","HUR","MEN","PC_LF","M","1955-02",2.6,
"JPN","HUR","MEN","PC_LF","M","1955-03",2.4,
"JPN","HUR","MEN","PC_LF","M","1955-04",2.6,
"JPN","HUR","MEN","PC_LF","M","1955-05",2.5,
"JPN","HUR","MEN","PC_LF","M","1955-06",2.8,
"JPN","HUR","MEN","PC_LF","M","1955-07",2.7,
"JPN","HUR","MEN","PC_LF","M","1955-08",2.7,
"JPN","HUR","MEN","PC_LF","M","1955-09",2.8,
"JPN","HUR","MEN","PC_LF","M","1955-10",2.9,
"JPN","HUR","MEN","PC_LF","M","1955-11",2.6,
"JPN","HUR","MEN","PC_LF","M","1955-12",2.6,
"JPN","HUR","MEN","PC_LF","M","1956-01",2.7,
"JPN","HUR","MEN","PC_LF","M","1956-02",2.6,
"JPN","HUR","MEN","PC_LF","M","1956-03",2.7,
"JPN","HUR","MEN","PC_LF","M","1956-04",2.5,
"JPN","HUR","MEN","PC_LF","M","1956-05",2.3,
"JPN","HUR","MEN","PC_LF","M","1956-06",2.1,
"JPN","HUR","MEN","PC_LF","M","1956-07",2.2,
"JPN","HUR","MEN","PC_LF","M","1956-08",2,
"JPN","HUR","MEN","PC_LF","M","1956-09",2.2,
"JPN","HUR","MEN","PC_LF","M","1956-10",2,
"JPN","HUR","MEN","PC_LF","M","1956-11",2.2,
"JPN","HUR","MEN","PC_LF","M","1956-12",2.4,
"JPN","HUR","MEN","PC_LF","M","1957-01",2.1,
"JPN","HUR","MEN","PC_LF","M","1957-02",2,
"JPN","HUR","MEN","PC_LF","M","1957-03",1.9,
"JPN","HUR","MEN","PC_LF","M","1957-04",1.9,
"JPN","HUR","MEN","PC_LF","M","1957-05",1.7,
"JPN","HUR","MEN","PC_LF","M","1957-06",1.6,
"JPN","HUR","MEN","PC_LF","M","1957-07",1.7,
"JPN","HUR","MEN","PC_LF","M","1957-08",1.8,
"JPN","HUR","MEN","PC_LF","M","1957-09",1.9,
"JPN","HUR","MEN","PC_LF","M","1957-10",1.9,
"JPN","HUR","MEN","PC_LF","M","1957-11",1.9,
"JPN","HUR","MEN","PC_LF","M","1957-12",1.9,
"JPN","HUR","MEN","PC_LF","M","1958-01",1.9,
"JPN","HUR","MEN","PC_LF","M","1958-02",2.1,
"JPN","HUR","MEN","PC_LF","M","1958-03",2.1,
"JPN","HUR","MEN","PC_LF","M","1958-04",2.1,
"JPN","HUR","MEN","PC_LF","M","1958-05",2.2,
"JPN","HUR","MEN","PC_LF","M","1958-06",2.3,
"JPN","HUR","MEN","PC_LF","M","1958-07",2.3,
"JPN","HUR","MEN","PC_LF","M","1958-08",2.4,
"JPN","HUR","MEN","PC_LF","M","1958-09",2.3,
"JPN","HUR","MEN","PC_LF","M","1958-10",2.3,
"JPN","HUR","MEN","PC_LF","M","1958-11",2.2,
"JPN","HUR","MEN","PC_LF","M","1958-12",1.9,
"JPN","HUR","MEN","PC_LF","M","1959-01",2.4,
"JPN","HUR","MEN","PC_LF","M","1959-02",2.5,
"JPN","HUR","MEN","PC_LF","M","1959-03",2.6,
"JPN","HUR","MEN","PC_LF","M","1959-04",2.4,
"JPN","HUR","MEN","PC_LF","M","1959-05",2.4,
"JPN","HUR","MEN","PC_LF","M","1959-06",2.5,
"JPN","HUR","MEN","PC_LF","M","1959-07",2.4,
"JPN","HUR","MEN","PC_LF","M","1959-08",2.4,
"JPN","HUR","MEN","PC_LF","M","1959-09",1.9,
"JPN","HUR","MEN","PC_LF","M","1959-10",2,
"JPN","HUR","MEN","PC_LF","M","1959-11",2.1,
"JPN","HUR","MEN","PC_LF","M","1959-12",2.1,
"JPN","HUR","MEN","PC_LF","M","1960-01",1.9,
"JPN","HUR","MEN","PC_LF","M","1960-02",1.7,
"JPN","HUR","MEN","PC_LF","M","1960-03",1.7,
"JPN","HUR","MEN","PC_LF","M","1960-04",1.6,
"JPN","HUR","MEN","PC_LF","M","1960-05",1.7,
"JPN","HUR","MEN","PC_LF","M","1960-06",1.6,
"JPN","HUR","MEN","PC_LF","M","1960-07",1.5,
"JPN","HUR","MEN","PC_LF","M","1960-08",1.4,
"JPN","HUR","MEN","PC_LF","M","1960-09",1.5,
"JPN","HUR","MEN","PC_LF","M","1960-10",1.4,
"JPN","HUR","MEN","PC_LF","M","1960-11",1.4,
"JPN","HUR","MEN","PC_LF","M","1960-12",1.5,
"JPN","HUR","MEN","PC_LF","M","1961-01",1.4,
"JPN","HUR","MEN","PC_LF","M","1961-02",1.4,
"JPN","HUR","MEN","PC_LF","M","1961-03",1.2,
"JPN","HUR","MEN","PC_LF","M","1961-04",1.5,
"JPN","HUR","MEN","PC_LF","M","1961-05",1.4,
"JPN","HUR","MEN","PC_LF","M","1961-06",1.4,
"JPN","HUR","MEN","PC_LF","M","1961-07",1.3,
"JPN","HUR","MEN","PC_LF","M","1961-08",1.4,
"JPN","HUR","MEN","PC_LF","M","1961-09",1.3,
"JPN","HUR","MEN","PC_LF","M","1961-10",1.3,
"JPN","HUR","MEN","PC_LF","M","1961-11",1.2,
"JPN","HUR","MEN","PC_LF","M","1961-12",1.1,
"JPN","HUR","MEN","PC_LF","M","1962-01",1.1,
"JPN","HUR","MEN","PC_LF","M","1962-02",1.2,
"JPN","HUR","MEN","PC_LF","M","1962-03",1.2,
"JPN","HUR","MEN","PC_LF","M","1962-04",1.2,
